УчебныйПлан,Дисциплина,direction_cluster,direction_name,level,block,peer_freq,ВидКонтроля,n_students,semesters
684098,Оптимальное управление,25,02.03.02 ФИИТ / 09.03.01 Информатика,Бакалавриат,Б1.О.Prof,1.0,Экзамен,23,[5]
684098,Прикладная физическая культура (Адаптивная физическая культура),25,02.03.02 ФИИТ / 09.03.01 Информатика,Бакалавриат,Б1.О.General,1.0,Зачет,2,"[5, 6]"
684098,Методы оптимизации,25,02.03.02 ФИИТ / 09.03.01 Информатика,Бакалавриат,Б1.О.Prof,1.0,Экзамен,22,[5]
684098,Научно-исследовательский семинар,25,02.03.02 ФИИТ / 09.03.01 Информатика,Бакалавриат,Б1.О.Prof,1.0,Зачет,23,[6]
684098,Численные методы,25,02.03.02 ФИИТ / 09.03.01 Информатика,Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,23,"[5, 6]"
684098,Программирование в 1С,25,02.03.02 ФИИТ / 09.03.01 Информатика,Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,22,[6]
684098,Практикум на ЭВМ,25,02.03.02 ФИИТ / 09.03.01 Информатика,Бакалавриат,Б1.В,0.5,Зачет с оценкой,22,[6]
684098,Объектно-ориентированное программирование,25,02.03.02 ФИИТ / 09.03.01 Информатика,Бакалавриат,Б1.О.Prof,1.0,Экзамен,23,[5]
684098,Уравнения математической физики,25,02.03.02 ФИИТ / 09.03.01 Информатика,Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,23,"[5, 6]"
157763,Критическое мышление,37,40.05.01 Правовое обесп. нац. безопасности (спец.),Специалитет,Б1.О.Prof,1.0,Зачет,103,[2]
157763,Иностранный язык,37,40.05.01 Правовое обесп. нац. безопасности (спец.),Специалитет,Б1.О.General,1.0,Зачет с оценкой,106,"[1, 2]"
157763,Правоохранительные органы,37,40.05.01 Правовое обесп. нац. безопасности (спец.),Специалитет,Б1.О.Prof,1.0,Экзамен,106,[1]
157763,Прикладная физическая культура (Адаптивная физическая культура),37,40.05.01 Правовое обесп. нац. безопасности (спец.),Специалитет,Б1.О.General,0.5,Зачет,9,"[1, 2]"
157763,Прикладная физическая культура (ОФП),37,40.05.01 Правовое обесп. нац. безопасности (спец.),Специалитет,Б1.О.General,1.0,Зачет,67,"[1, 2]"
157763,Профессиональная этика юриста,37,40.05.01 Правовое обесп. нац. безопасности (спец.),Специалитет,Б1.О.Prof,1.0,Экзамен,106,[1]
157763,Русский язык и культура речи,37,40.05.01 Правовое обесп. нац. безопасности (спец.),Специалитет,Б1.О.General,1.0,Зачет,102,[2]
157763,Философия,37,40.05.01 Правовое обесп. нац. безопасности (спец.),Специалитет,Б1.О.General,1.0,Экзамен,102,[2]
157763,Прикладная физическая культура (Волейбол),37,40.05.01 Правовое обесп. нац. безопасности (спец.),Специалитет,Б1.О.General,1.0,Зачет,33,"[1, 2]"
157763,Статистика и информационное обеспечение деятельности прокуратуры,37,40.05.01 Правовое обесп. нац. безопасности (спец.),Специалитет,Б1.В,0.5,Зачет,103,[2]
157763,Физическая культура и спорт,37,40.05.01 Правовое обесп. нац. безопасности (спец.),Специалитет,Б1.О.General,1.0,Зачет,107,[1]
157763,История учений о государстве и праве,37,40.05.01 Правовое обесп. нац. безопасности (спец.),Специалитет,Б1.О.Prof,1.0,Зачет,103,[2]
157763,История,37,40.05.01 Правовое обесп. нац. безопасности (спец.),Специалитет,Б1.О.General,1.0,Экзамен,106,[1]
157763,Безопасность жизнедеятельности,37,40.05.01 Правовое обесп. нац. безопасности (спец.),Специалитет,Б1.О.General,1.0,Зачет,105,[1]
157763,История государства и права зарубежных стран,37,40.05.01 Правовое обесп. нац. безопасности (спец.),Специалитет,Б1.О.Prof,1.0,Зачет с оценкой,106,"[1, 2]"
157763,Конституционное право,37,40.05.01 Правовое обесп. нац. безопасности (спец.),Специалитет,Б1.О.Prof,1.0,Зачет,101,[2]
157763,Теория государства и права,37,40.05.01 Правовое обесп. нац. безопасности (спец.),Специалитет,Б1.О.Prof,1.0,Зачет с оценкой,106,"[1, 2]"
157763,История государства и права России,37,40.05.01 Правовое обесп. нац. безопасности (спец.),Специалитет,Б1.О.Prof,1.0,Зачет с оценкой,106,"[1, 2]"
417859,Государственная и муниципальная служба,17,38.03.04 ГМУ,Бакалавриат,Б1.О.Prof,1.0,Экзамен,21,[5]
417859,Городское и жилищно-коммунальное хозяйство,17,38.03.04 ГМУ,Бакалавриат,Б1.О.Prof,1.0,Экзамен,21,[5]
417859,"Сертификация, стандартизация и лицензирование",17,38.03.04 ГМУ,Бакалавриат,Б1.О.Prof,1.0,Экзамен,21,[5]
417859,Принятие и исполнение государственных решений,17,38.03.04 ГМУ,Бакалавриат,Б1.О.Prof,1.0,Экзамен,21,[6]
417859,"Производственная практика, практика по получению профессиональных умений и опыта профессиональной деятельности (в том числе технологическая практика)",17,38.03.04 ГМУ,Бакалавриат,Б2,1.0,Зачет с оценкой,21,[6]
417859,Деловые коммуникации в органах государственной власти,17,38.03.04 ГМУ,Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,21,[6]
417859,Прогнозирование и планирование,17,38.03.04 ГМУ,Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,20,[6]
